tconst	averageRating	numVotes
tt2814874	2.4	666
tt2818640	6.3	15
tt2822672	5.9	4190
tt2822810	7.5	22
tt2822864	5.2	974
tt2822960	1.9	18
tt2823054	6.0	77144
tt2825596	5.1	131
tt2825728	8.8	5
tt2827058	3.5	161
tt2828344	5.2	20
tt2828532	7.5	45
tt2833580	3.2	183
tt2836166	4.8	802
tt2836628	5.0	1032
tt2837574	6.7	32385
tt2838568	5.8	335
tt2838638	6.0	12
tt2842938	4.9	66
tt2850272	5.3	77
tt2850318	8.0	15
tt2850480	6.2	451
tt2852070	6.5	35
tt2852500	4.6	166
tt2854286	6.4	79
tt2854394	3.3	3077
tt2854926	6.5	94447
tt2865120	5.6	9236
tt2869728	5.9	50083
tt2870406	4.2	231
tt2872518	6.3	27081
tt2873282	6.6	145841
tt2877192	5.9	123
tt2877296	7.8	89
tt2878846	6.9	106
tt2879794	7.0	15
tt2880664	6.3	1220
tt2886714	7.5	31
tt2888068	2.6	195
tt2890572	6.9	73
tt2891234	4.3	276
tt2891456	7.7	86
tt2898904	2.4	116
tt2900098	6.0	67
tt2901896	4.5	388
tt2903158	6.5	57
tt2903186	5.9	463
tt2905082	4.5	901
tt2906276	7.0	55
tt2906280	8.5	11
tt2908048	2.9	49
tt2908486	9.2	16
tt2909396	2.9	194
tt2909966	4.6	129
tt2913562	5.5	316
tt2915134	4.7	145
tt2916468	5.3	12
tt2917484	3.2	255
tt2918606	5.4	4977
tt2919200	6.7	7
tt2920294	6.3	497
tt2922724	6.6	243
tt2923088	4.8	3742
tt2923256	3.8	98
tt2923834	4.9	1408
tt2924392	5.4	2368
tt2924488	3.8	65
tt2926924	4.2	146
tt2927212	6.0	1553
tt2928840	4.9	202
tt2928904	4.4	30
tt2929932	7.1	14
tt2931140	5.9	650
tt2931148	2.4	130
tt2931376	5.9	1300
tt2932536	5.6	42965
tt2933632	7.0	77
tt2935390	3.5	4184
tt2935516	6.6	240
tt2935888	2.2	287
tt2936390	5.7	2041
tt2936638	5.5	6
tt2936884	6.2	2397
tt2937366	5.7	16738
tt2937692	6.6	101
tt2937696	6.9	48838
tt2938066	6.9	96
tt2938376	8.2	365
tt2938464	3.9	679
tt2939114	4.9	157
tt2939450	4.5	24
tt2939530	7.8	6
tt2939912	6.7	2317
tt2940482	2.8	557
tt2943024	7.0	96
tt2943946	5.3	113
tt2946858	3.2	142
tt2947064	5.5	44
tt2948078	4.9	5771
tt2948160	5.2	4378
tt2948166	7.1	912
tt2948356	8.0	396148
tt2948530	4.1	412
tt2948566	3.5	1558
tt2949654	5.2	6
tt2950418	7.2	3576
tt2951040	5.3	38
tt2951616	4.1	82
tt2952410	8.4	17
tt2953762	6.6	1932
tt2955304	4.3	159
tt2957760	6.2	6081
tt2959606	8.9	8
tt2962984	5.2	3045
tt2966504	4.6	83
tt2967226	4.4	1903
tt2967856	7.3	1052
tt2972990	6.7	26
tt2973286	7.0	20
tt2973506	4.6	136
tt2974190	3.5	210
tt2975590	6.5	590084
tt2976766	6.3	57
tt2977400	7.4	7
tt2978048	5.5	11
tt2978102	5.5	6133
tt2980210	6.1	37284
tt2980864	6.0	9
tt2981746	7.6	417
tt2983922	4.9	53
tt2984576	3.0	1134
tt2987718	6.6	189
tt2987806	3.2	148
tt2989524	6.6	5639
tt2990126	5.7	3440
tt2990140	7.1	36373
tt2990342	10.0	6
tt2990464	6.4	146
tt2991368	4.0	64
tt2991768	5.4	19
tt2993848	3.8	575
tt2994262	6.0	24
tt2997134	7.0	6
tt2997866	6.6	11
tt2998464	5.6	14
tt2999718	7.8	5
tt3001826	5.8	12
tt3003980	3.6	277
tt3004000	6.9	14
tt3004644	9.1	9
tt3005700	6.5	15
tt3006588	4.0	235
tt3006840	8.6	9
tt3007132	5.4	4459
tt3007524	5.2	235
tt3011932	5.1	15
tt3011960	5.2	11405
tt3012534	5.9	8
tt3013160	4.4	1899
tt3013216	5.2	26
tt3014078	5.1	641
tt3014284	6.0	20138
tt3014556	3.2	868
tt3014866	6.3	53756
tt3014910	5.9	2181
tt3017010	6.8	17
tt3020786	4.3	135
tt3021804	8.0	28
tt3021984	4.5	147
tt3022656	7.3	7
tt3024324	3.9	566
tt3025198	7.2	13
tt3025278	8.6	9
tt3025342	8.1	14
tt3025636	7.0	21
tt3025774	4.5	22
tt3026074	9.0	5
tt3026124	4.8	146
tt3026488	6.5	6961
tt3027644	5.3	827
tt3027716	5.1	766
tt3027994	3.2	94
tt3031520	7.3	76
tt3032060	5.6	542
tt3034316	7.8	6
tt3034554	6.8	5
tt3036538	8.1	11
tt3037136	5.5	55
tt3037164	7.1	2945
tt3037576	5.9	13
tt3037632	3.1	250
tt3037676	8.3	24
tt3038414	4.6	31
tt3038542	3.3	121
tt3038808	3.8	87
tt3039472	6.5	1501
tt3039732	4.2	16
tt3040224	4.2	303
tt3040964	7.4	246068
tt3041550	7.5	1387
tt3044562	6.8	437
tt3044650	6.1	387
tt3044664	5.6	103
tt3045622	6.0	11
tt3051944	7.4	7
tt3053228	3.4	8852
tt3053796	8.1	239
tt3054868	7.9	11
tt3059046	7.0	73
tt3059304	4.8	187
tt3060342	3.4	14
tt3060390	4.9	306
tt3060698	3.2	33
tt3061222	5.0	625
tt3062096	6.2	143570
tt3063252	5.2	9
tt3063364	3.3	211
tt3064338	7.3	348
tt3065204	7.3	204766
tt3067166	8.2	24
tt3068194	6.4	21620
tt3068544	3.4	339
tt3068932	7.0	18
tt3070506	2.9	143
tt3070922	6.9	23
tt3071192	5.3	710
tt3072732	6.2	1432
tt3074546	4.2	422
tt3074952	4.1	1140
tt3075568	8.0	5
tt3076230	5.0	44
tt3076510	5.1	361
tt3077212	7.3	31
tt3078932	2.8	334
tt3078988	3.8	29
tt3079222	5.0	218
tt3079568	3.4	193
tt3082854	6.4	5863
tt3082898	4.9	9670
tt3084752	5.9	12
tt3085986	6.9	76
tt3087864	6.5	13
tt3087968	4.0	102
tt3090110	6.4	63
tt3092636	3.8	165
tt3093286	5.7	2610
tt3095734	5.6	14047
tt3096344	8.5	21
tt3096422	4.4	17
tt3096782	5.2	372
tt3096858	5.6	3567
tt3096908	8.1	8
tt3096948	6.8	75
tt3097456	7.0	20
tt3097756	6.7	39
tt3097876	6.9	117
tt3098998	3.9	128
tt3100274	6.2	10625
tt3100938	6.8	32
tt3101140	7.5	11
tt3102798	6.8	442
tt3103166	4.6	567
tt3103360	7.7	51
tt3103442	8.0	26
tt3103620	6.8	153
tt3104324	7.4	19
tt3104644	7.4	55
tt3104988	6.9	112372
tt3105652	2.7	23
tt3106316	7.8	11
tt3106878	6.6	98
tt3107166	4.7	608
tt3107168	7.2	42
tt3108154	4.3	42
tt3108658	6.7	168
tt3108988	5.4	13
tt3109072	4.1	660
tt3109830	7.0	348
tt3110958	6.5	224398
tt3111306	3.4	85
tt3111516	4.0	797
tt3112802	3.4	24
tt3113386	4.7	123
tt3113498	5.8	83
tt3113696	5.2	3868
tt3113836	4.3	412
tt3114458	7.8	26
tt3114938	9.1	10
tt3115906	7.0	3189
tt3116476	4.4	22
tt3116888	6.2	21
tt3117980	6.0	23
tt3118072	6.9	9
tt3118920	4.9	351
tt3118968	6.1	18
tt3120280	5.9	29932
tt3121200	2.7	325
tt3121724	7.9	135
tt3122216	6.7	10
tt3122282	4.7	39
tt3122390	5.9	2296
tt3122608	5.8	137
tt3123198	7.8	9
tt3124210	5.2	147
tt3127016	4.6	326
tt3127018	6.1	29
tt3127022	6.5	9452
tt3127352	3.7	32
tt3127402	5.2	17
tt3127902	7.6	1330
tt3129196	8.0	9
tt3130560	6.5	917
tt3130594	5.4	314
tt3131050	3.2	699
tt3132614	6.6	460
tt3132724	8.0	6
tt3134572	7.4	8
tt3135074	8.4	204
tt3135556	5.2	2305
tt3136146	8.0	25
tt3137630	6.3	16449
tt3138266	9.4	5
tt3138344	5.4	2732
tt3138698	7.5	1421
tt3139486	7.4	22
tt3140454	8.6	83
tt3140958	5.4	5
tt3142428	4.2	125
tt3142468	6.3	116
tt3143410	6.4	7
tt3144780	6.4	53
tt3146022	7.5	201
tt3146520	4.9	17
tt3147046	7.1	80
tt3147284	4.0	152
tt3147336	4.9	831
tt3147952	7.9	8
tt3148978	4.3	237
tt3149208	5.6	74
tt3149890	5.0	6
tt3150796	3.6	196
tt3150852	6.9	28
tt3151710	4.3	312
tt3152288	3.5	109
tt3153648	7.6	16
tt3154604	4.0	104
tt3155328	6.2	7223
tt3155936	7.7	33
tt3156000	5.0	170
tt3157604	5.2	6
tt3157640	3.3	311
tt3158690	5.4	35
tt3158830	3.5	65
tt3160226	7.2	10
tt3161254	8.5	27
tt3161326	4.1	52
tt3161386	5.9	73
tt3162148	6.8	5
tt3163244	4.2	125
tt3164064	5.0	18
tt3165264	2.9	157
tt3165632	3.1	1400
tt3167458	4.3	47
tt3168640	5.3	119
tt3169456	6.5	75
tt3170174	5.5	6
tt3171340	6.4	12
tt3171832	6.0	17798
tt3172126	6.4	1052
tt3172668	5.9	58
tt3173594	6.2	8047
tt3174376	6.2	34619
tt3174842	5.8	55
tt3176414	5.5	33
tt3176776	6.7	117
tt3177086	5.9	106
tt3177226	4.3	43
tt3177320	2.1	14
tt3179350	6.5	30
tt3180122	8.7	95
tt3180402	2.9	139
tt3180548	4.6	247
tt3180912	4.8	718
tt3181400	4.2	200
tt3181614	5.9	11
tt3181898	3.9	663
tt3182620	6.0	3226
tt3183382	6.3	7
tt3183402	5.8	1117
tt3183646	7.9	8
tt3183660	7.3	377740
tt3184616	6.6	138
tt3184666	6.9	227
tt3184720	2.4	188
tt3184964	6.7	26
tt3186552	2.9	215
tt3187378	3.3	1359
tt3188492	5.9	1094
tt3188546	8.6	14
tt3189648	4.3	91
tt3190158	4.5	648
tt3194388	1.7	735
tt3194708	9.3	6
tt3195826	2.9	39
tt3196418	4.0	37
tt3196692	2.5	123
tt3198000	4.6	1432
tt3198282	7.7	19
tt3198476	6.8	5
tt3200412	5.4	28
tt3201572	5.0	128
tt3201640	5.8	39685
tt3201736	5.9	946
tt3203242	3.4	15
tt3203310	3.4	20
tt3203364	3.0	183
tt3203502	5.8	358
tt3203528	6.4	14980
tt3203620	4.5	6844
tt3204254	3.6	776
tt3204632	5.3	813
tt3205438	3.2	96
tt3206798	7.0	10
tt3207376	5.0	447
tt3208026	6.8	7931
tt3209242	6.5	8
tt3209826	3.9	276
tt3210796	7.5	14
tt3212026	4.5	193
tt3212232	5.4	11915
tt3212812	6.6	1622
tt3212910	5.7	459
tt3213654	4.9	89
tt3213866	8.2	40
tt3215826	5.2	1427
tt3216348	5.2	10596
tt3216366	7.6	50
tt3219686	5.0	33
tt3220100	4.4	771
tt3220900	5.4	247
tt3221544	5.9	1144
tt3222644	6.6	5
tt3222818	7.3	16
tt3222890	4.7	20
tt3223534	5.3	58
tt3223636	5.0	20
tt3224036	6.7	111
tt3224258	4.5	435
tt3224288	7.0	1616
tt3225250	7.7	14
tt3225286	6.4	7
tt3225318	4.5	474
tt3226454	4.3	223
tt3226786	6.4	1600
tt3228088	4.5	913
tt3228450	5.7	7
tt3229488	6.1	2528
tt3230660	6.4	2454
tt3231020	7.0	468
tt3231054	6.3	23267
tt3231580	3.9	28
tt3234084	4.6	1153
tt3234668	3.3	86
tt3235880	4.8	927
tt3236222	7.8	65
tt3236274	3.2	31
tt3236666	8.9	8
tt3236976	4.1	1255
tt3238050	3.3	22
tt3238502	3.2	669
tt3239126	6.7	7
tt3239564	7.2	54
tt3240102	5.2	52
tt3240622	8.0	93
tt3243900	6.9	32
tt3244786	6.6	1193
tt3244986	8.0	9
tt3249124	6.3	506
tt3249794	8.3	68
tt3250500	7.5	6
tt3250576	6.7	11
tt3250590	6.3	94
tt3253040	6.6	84
tt3253232	5.1	509
tt3254614	5.9	9
tt3254710	7.2	10
tt3254930	4.1	321
tt3255532	5.5	32
tt3255590	5.6	6228
tt3257064	6.6	34
tt3257092	7.2	65
tt3257550	5.6	674
tt3258136	7.8	24
tt3259248	6.1	14
tt3259276	6.0	275
tt3259312	5.3	61
tt3260760	4.9	33
tt3261114	5.9	167
tt3261182	7.1	32
tt3262342	7.8	42834
tt3262442	8.2	8
tt3263096	4.8	591
tt3263192	6.4	19
tt3263306	4.7	164
tt3263904	7.4	211775
tt3263912	8.1	7
tt3263946	6.8	1302
tt3266284	5.3	7105
tt3266936	6.0	7
tt3268340	6.5	1547
tt3268850	7.7	2234
tt3269024	8.5	6
tt3271078	8.2	15
tt3271300	9.1	25
tt3272572	3.6	37
tt3274690	8.5	53
tt3276518	3.2	523
tt3276618	5.0	241
tt3277446	7.7	247
tt3277570	8.2	8
tt3278224	7.4	2055
tt3278422	8.4	14
tt3278500	9.2	86
tt3278988	5.0	615
tt3279834	6.7	11
tt3279870	5.9	19
tt3280262	5.2	18500
tt3281920	5.2	420
tt3281960	8.6	91
tt3282712	7.7	338
tt3283708	4.6	51
tt3283864	6.2	1606
tt3284450	5.3	521
tt3285114	6.5	34
tt3285740	4.7	463
tt3286488	8.5	50
tt3286560	4.8	4002
tt3288544	6.6	73
tt3289080	3.4	332
tt3289324	5.6	5
tt3289682	9.0	5
tt3289724	6.1	13539
tt3289804	4.2	129
tt3289956	6.8	82923
tt3291632	2.3	203
tt3291784	7.6	19
tt3292080	6.3	409
tt3294664	3.8	184
tt3294732	6.1	359
tt3294746	6.5	1954
tt3295180	7.8	54
tt3295236	5.4	5
tt3295256	8.2	9
tt3295354	4.1	286
tt3295734	7.4	21
tt3296156	7.7	1752
tt3296558	6.1	77
tt3296908	6.4	11793
tt3297382	4.2	1115
tt3297758	6.9	18
tt3300526	3.6	71
tt3300542	5.9	131762
tt3300712	3.4	180
tt3300874	6.9	128
tt3300932	4.8	170
tt3300980	7.4	14115
tt3301004	8.4	18
tt3302018	8.5	25
tt3302266	9.3	6
tt3302344	4.6	8
tt3303020	4.3	170
tt3305308	5.8	6845
tt3305388	7.3	239
tt3306666	5.9	11
tt3308358	6.0	94
tt3309874	8.6	25
tt3311020	4.7	1732
tt3312180	3.9	743
tt3312884	7.5	21
tt3313054	3.3	606
tt3313182	5.1	569
tt3313314	4.0	455
tt3313324	3.6	100
tt3313760	7.2	21
tt3314006	4.1	9
tt3314572	7.8	11
tt3314584	5.2	52
tt3315342	8.1	586106
tt3315380	5.1	1637
tt3315398	5.6	63
tt3315426	9.2	6
tt3315656	3.5	387
tt3316406	5.5	170
tt3317158	3.1	311
tt3317234	5.4	22902
tt3317362	5.8	65
tt3317710	6.9	31
tt3317728	5.6	80
tt3317776	8.3	30
tt3318088	8.2	9
tt3318544	8.0	55
tt3319070	3.7	137
tt3319212	5.8	401
tt3319730	6.0	6095
tt3319844	7.2	323
tt3320500	4.1	1608
tt3321470	4.5	568
tt3322892	4.5	10233
tt3323364	8.8	10
tt3323800	7.0	29
tt3324852	7.1	460
tt3325098	7.0	98
tt3325154	6.5	128
tt3325282	7.9	11
tt3326096	5.4	106
tt3326106	6.9	18
tt3326180	7.3	15
tt3326350	4.3	101
tt3326992	6.4	14
tt3327104	5.2	20
tt3327640	7.5	110
tt3328414	8.2	11
tt3329456	5.4	181
tt3330764	5.8	6630
tt3330948	5.5	613
tt3331866	4.5	6
tt3332282	3.3	196
tt3332372	7.1	200
tt3333036	6.2	72
tt3333870	4.9	2837
tt3334418	5.2	1803
tt3334746	6.1	32
tt3335606	6.3	19526
tt3335964	6.2	40
tt3338188	4.6	140
tt3339376	3.7	201
tt3339488	7.3	83
tt3339680	5.2	1016
tt3340612	6.5	33
tt3341638	7.8	20
tt3342332	5.5	170
tt3343750	6.5	8
tt3343868	3.5	1313
tt3344694	6.7	5508
tt3345528	4.3	16
tt3347666	4.1	41
tt3348730	5.8	60788
tt3349578	6.2	2467
tt3349728	5.1	102
tt3349772	4.0	656
tt3350432	7.5	13
tt3350996	5.0	1188
tt3351718	5.1	19
tt3352390	5.3	22461
tt3352744	7.7	12
tt3353196	7.8	40
tt3353822	6.1	14
tt3355014	6.2	2417
tt3355152	4.4	51
tt3355274	8.0	44
tt3355486	8.3	255
tt3359730	8.2	37
tt3359754	5.7	133
tt3360824	8.1	29
tt3361068	2.5	106
tt3362238	5.0	520
tt3362670	6.0	43
tt3364264	5.9	1546
tt3364386	8.1	98
tt3365084	7.7	14
tt3365280	5.5	44
tt3367142	5.8	12
tt3367294	4.7	902
tt3369694	5.2	49
tt3370702	4.4	148
tt3371366	5.2	124165
tt3373262	6.3	32
tt3373410	1.2	107
tt3375972	6.3	135
tt3377240	4.5	120
tt3377456	4.2	26
tt3379372	5.2	72
tt3379470	6.0	24
tt3379544	5.3	50
tt3380766	7.4	5
tt3380800	4.8	44
tt3381008	6.2	84496
tt3381610	5.2	712
tt3381790	9.2	9
tt3384350	4.2	1444
tt3385270	5.6	40
tt3385516	6.9	369014
tt3385524	7.2	23783
tt3385704	4.1	69
tt3387266	6.8	12685
tt3387542	4.8	37361
tt3390260	4.8	6
tt3390376	6.1	366
tt3390550	5.4	1027
tt3392740	5.9	184
tt3393060	6.0	30
tt3393786	6.1	126277
tt3394674	3.3	54
tt3396208	4.6	177
tt3397096	6.0	96
tt3397160	6.8	1844
tt3398178	6.9	90
tt3398738	2.6	14
tt3398808	5.6	382
tt3399078	3.2	356
tt3400060	3.2	366
tt3400522	5.2	149
tt3400616	6.1	26
tt3400870	5.7	234
tt3400932	5.8	94
tt3401026	7.8	13
tt3401174	6.5	104
tt3401392	6.2	645
tt3401882	5.6	36526
tt3402236	6.5	186410
tt3403310	5.1	39
tt3405236	6.8	37644
tt3406296	5.6	114
tt3406660	6.6	12
tt3407236	6.5	189
tt3407614	6.6	691
tt3409208	4.0	48
tt3409848	6.7	4418
tt3410408	6.8	6590
tt3410834	5.7	98936
tt3410898	6.2	43
tt3411028	4.3	10
tt3411076	5.8	52
tt3411444	6.7	42476
tt3411572	5.9	70
tt3411808	7.0	26
tt3411962	5.2	6
tt3412738	6.3	735
tt3412784	4.9	468
tt3414374	7.5	21
tt3415354	4.7	23
tt3415358	5.1	318
tt3415398	8.9	9
tt3415734	7.3	167
tt3415992	5.9	744
tt3416386	5.2	255
tt3416532	7.5	73286
tt3416536	6.4	9009
tt3416674	5.0	312
tt3416828	5.7	50910
tt3417316	5.9	106
tt3417764	5.7	32
tt3418064	3.0	212
tt3418260	6.4	14
tt3418424	5.6	548
tt3418844	4.1	204
tt3419036	8.0	9
tt3419324	6.1	11
tt3419880	6.0	45
tt3420538	4.0	64
tt3420726	8.1	7
tt3421124	4.5	1080
tt3421204	6.4	89
tt3421318	8.2	73
tt3421780	5.7	99
tt3422490	6.7	45
tt3424690	4.8	3341
tt3424722	7.3	63
tt3425402	4.5	498
tt3425408	3.2	46
tt3427324	6.7	274
tt3429340	4.5	320
tt3429774	3.8	45
tt3429784	8.1	32
tt3429968	6.4	11
tt3430548	7.3	1412
tt3430694	7.8	90
tt3431782	5.2	129
tt3433160	6.1	496
tt3434122	8.2	262
tt3436572	4.0	114
tt3437498	7.9	69
tt3437996	4.4	40
tt3439694	7.6	15
tt3441228	6.9	21
tt3441274	8.6	18
tt3441840	8.3	36
tt3442726	5.4	119
tt3444008	6.5	336
tt3444206	3.3	261
tt3444312	6.8	11005
tt3444616	6.2	192
tt3445074	8.9	8
tt3445306	4.2	30
tt3445580	6.3	3225
tt3445702	7.3	2347
tt3446330	6.7	792
tt3447876	3.7	113
tt3449006	5.1	1376
tt3449322	4.4	288
tt3449588	4.8	371
tt3450178	5.0	50
tt3450858	8.1	18
tt3450958	7.4	209383
tt3451230	6.4	7678
tt3451984	4.4	598
tt3452748	8.4	5
tt3452966	7.7	26
tt3453648	3.7	309
tt3453964	6.2	126
tt3454104	7.0	6
tt3455126	8.9	8
tt3455326	5.3	106
tt3455374	8.4	11
tt3455996	4.2	55
tt3457508	5.1	1701
tt3458118	7.1	243
tt3458254	4.4	6347
tt3458510	5.1	5457
tt3458560	7.0	9
tt3458628	7.7	9
tt3458760	5.6	1706
tt3462710	5.1	12080
tt3463106	5.5	6178
tt3463230	6.5	11
tt3463738	3.3	36
tt3464290	5.6	209
tt3465026	4.5	527
tt3465910	7.3	7
tt3466866	6.8	118
tt3467362	6.3	215
tt3467900	6.1	25
tt3467914	6.3	891
tt3468316	7.5	315
tt3468352	5.8	734
tt3468824	7.5	173
tt3468974	6.6	7
tt3469046	6.3	98947
tt3469798	5.9	5482
tt3470418	7.6	12
tt3470600	7.1	120905
tt3471322	8.2	11
tt3471400	8.2	6
tt3471520	4.9	41
tt3472928	6.4	161
tt3473092	4.1	16
tt3473874	3.3	9
tt3474438	6.2	93
tt3476548	8.2	20
tt3476694	6.0	70
tt3477070	5.8	48
tt3477172	7.0	30
tt3477620	3.7	704
tt3477762	6.5	190
tt3479072	6.9	9
tt3480136	9.5	6
tt3480172	7.2	11
tt3480662	3.2	166
tt3481622	8.0	8
tt3481634	5.2	7274
tt3482000	5.8	181
tt3483174	5.2	53
tt3484292	9.1	12
tt3484312	6.6	48
tt3484812	5.2	11
tt3485690	7.2	6
tt3485800	6.3	290
tt3485972	8.4	15
tt3486210	4.6	281
tt3486358	4.4	5
tt3486626	5.4	5121
tt3487170	6.8	6
tt3487278	8.0	48
tt3487610	6.1	1693
tt3489996	7.8	575
tt3491962	5.4	2901
tt3492978	8.7	6
tt3494610	3.7	228
tt3495026	7.1	39900
tt3495774	6.1	120
tt3495832	5.5	11
tt3496380	7.6	8
tt3496790	5.0	730
tt3497596	7.5	242
tt3497828	8.3	37
tt3498364	5.9	19
tt3498440	7.0	7
tt3498678	5.2	105
tt3498820	7.8	608928
tt3499096	7.1	31854
tt3499176	3.8	345
tt3499358	3.3	565
tt3499542	7.6	559
tt3501112	5.7	14114
tt3501632	7.9	518571
tt3502416	8.5	23
tt3503068	6.0	618
tt3503094	8.0	26
tt3503406	6.2	20591
tt3503454	4.3	108
tt3503726	8.8	10
tt3503924	6.7	19
tt3504836	4.7	125
tt3505094	6.8	15
tt3505458	7.9	15
tt3506268	2.8	13
tt3508082	5.9	7
tt3508810	7.4	14
tt3509078	8.0	9
tt3509702	5.9	14
tt3509978	4.1	330
tt3511124	6.8	845
tt3511172	7.5	18
tt3511220	7.2	66
tt3511510	6.9	66
tt3511928	5.6	327
tt3512606	6.9	12
tt3512626	6.7	9
tt3514532	4.6	21
tt3515318	4.0	175
tt3515450	7.2	90
tt3516196	8.2	6
tt3517044	6.1	1419
tt3517306	5.4	1140
tt3517776	6.4	98
tt3517850	8.1	12
tt3517892	8.5	34
tt3517984	4.5	403
tt3518954	7.6	17
tt3519048	8.5	15
tt3519090	8.9	33
tt3519772	4.7	723
tt3520216	6.7	1532
tt3520714	5.1	451
tt3521126	7.4	118201
tt3521164	7.6	236171
tt3521254	7.4	50
tt3521306	6.7	573
tt3521334	6.9	179
tt3521976	6.6	34
tt3522734	4.9	355
tt3522806	5.7	69892
tt3524346	4.3	458
tt3525168	6.2	3974
tt3525948	7.2	12
tt3526332	8.3	10
tt3526622	4.1	212
tt3527772	1.6	447
tt3529098	7.3	15
tt3529344	4.0	325
tt3530290	6.3	7
tt3530328	4.6	608
tt3530882	7.2	272
tt3530896	5.4	412
tt3530978	6.1	3531
tt3531176	7.5	385
tt3531202	5.8	3897
tt3531260	8.8	70
tt3531824	6.5	106159
tt3532216	7.1	140179
tt3533338	5.5	174
tt3533612	6.8	26
tt3533916	4.7	7028
tt3534294	5.8	530
tt3538666	4.0	208
tt3539432	3.8	6
tt3540016	6.7	916
tt3543258	6.1	767
tt3543360	3.3	22
tt3543918	4.9	329
tt3544112	8.0	77310
tt3544218	6.7	3784
tt3546678	5.1	49
tt3548028	4.5	445
tt3548276	6.0	466
tt3548664	7.4	32
tt3548978	5.3	186
tt3551042	5.5	1832
tt3551450	8.3	23
tt3552316	5.0	64
tt3552320	8.8	24
tt3552348	5.5	183
tt3552592	2.6	135
tt3552960	7.7	409
tt3553126	6.2	37
tt3553378	5.4	3217
tt3553442	6.6	47035
tt3553622	5.5	10
tt3553976	7.9	166665
tt3554336	7.8	11
tt3554938	9.0	5
tt3555216	7.9	67
tt3555514	5.7	75
tt3556230	6.7	37
tt3556394	8.1	48
tt3557978	4.7	44
tt3559274	7.7	6
tt3560148	5.6	4143
tt3560166	3.5	75
tt3561204	2.9	143
tt3561808	7.4	11
tt3562148	6.7	6
tt3562572	6.6	258
tt3562786	4.1	1391
tt3563080	6.9	127
tt3563262	5.4	6063
tt3563342	3.9	126
tt3563892	3.7	702
tt3564122	7.6	593
tt3564256	7.8	5
tt3564472	6.2	30980
tt3564574	5.6	994
tt3564858	5.6	126
tt3564860	2.4	954
tt3564924	6.1	43
tt3565054	8.0	5
tt3565066	6.5	110
tt3565472	7.0	26
tt3566328	6.9	18
tt3566718	4.3	59
tt3567168	2.0	30
tt3567194	6.4	1542
tt3567666	4.8	4019
tt3568078	7.3	32
tt3568804	6.1	416
tt3568948	7.7	17
tt3569970	4.5	1389
tt3570282	4.0	53
tt3570530	6.5	75
tt3574352	4.7	169
tt3574822	4.1	176
tt3576858	6.8	34
tt3577616	5.7	115
tt3577678	4.2	11
tt3577684	6.8	24
tt3578022	4.5	38
tt3578346	8.5	6
tt3579842	2.9	138
tt3580074	4.7	112
tt3580692	7.9	34
tt3581414	5.5	25
tt3581618	5.4	29
tt3581704	6.2	12
tt3581900	8.4	16
tt3581904	7.2	18
tt3582020	6.4	2241
tt3582136	4.6	15
tt3583370	4.1	215
tt3583430	3.8	6
tt3583638	6.3	34
tt3584390	4.9	56
tt3584550	7.1	14
tt3584954	6.9	579
tt3586044	5.9	83
tt3586118	4.1	141
tt3586930	3.7	768
tt3587066	6.9	27
tt3587946	6.3	18
tt3588588	3.7	2304
tt3588782	6.2	10
tt3589224	5.1	297
tt3589352	5.4	65
tt3589726	3.9	51
tt3589968	5.8	160
tt3590416	5.6	163
tt3591860	3.7	43
tt3591944	1.6	318
tt3592750	5.1	604
tt3592834	7.2	9
tt3592904	2.3	467
tt3593046	6.0	3436
tt3593946	8.1	7
tt3593978	5.8	18
tt3595744	7.2	8
tt3597108	3.8	445
tt3598108	5.6	356
tt3601350	7.0	132
tt3602588	3.7	276
tt3603104	3.8	169
tt3604156	3.5	432
tt3604256	6.8	6
tt3604312	5.0	22
tt3604628	6.9	7
tt3605266	5.5	713
tt3606726	7.7	24
tt3606752	6.7	63811
tt3606756	7.7	219133
tt3606888	7.4	24159
tt3607038	7.8	10
tt3608806	7.7	22
tt3608914	4.6	9
tt3608930	6.0	13853
tt3609728	7.9	29
tt3610326	6.8	27
tt3610746	5.6	11217
tt3611034	8.2	5
tt3611112	4.9	132
tt3611266	5.9	2169
tt3612246	4.8	99
tt3612320	5.1	5104
tt3612514	6.7	40
tt3613314	5.5	988
tt3613726	8.3	128
tt3614246	7.6	14
tt3615160	6.4	567
tt3615952	6.0	432
tt3616894	3.5	182
tt3616934	3.8	394
tt3619070	3.9	1017
tt3620120	4.3	200
tt3620452	2.6	947
tt3620524	6.6	9
tt3620846	5.1	753
tt3622110	5.1	11345
tt3624210	5.2	148
tt3624344	7.0	40
tt3624446	4.2	41
tt3625136	6.7	69
tt3625782	8.1	15
tt3626214	3.9	76
tt3626368	5.5	43
tt3626504	4.2	36
tt3627704	5.0	3136
tt3627990	7.3	26
tt3628356	3.9	55
tt3628574	4.2	603
tt3628584	5.9	13561
tt3629032	2.8	226
tt3630034	3.8	16
tt3630800	4.0	132
tt3630918	6.1	39
tt3631112	6.5	156250
tt3631298	5.8	89
tt3633032	6.8	100
tt3633084	8.2	435
tt3634908	3.9	122
tt3635300	3.9	52
tt3635666	7.0	24
tt3635788	3.5	526
tt3638444	3.9	70
tt3638644	7.1	407
tt3638960	7.2	198
tt3640140	7.2	313
tt3640424	7.1	130157
tt3640710	7.0	1150
